Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5068957811,40DLM,NJ,PAS,6/5/13,7,,UNKNO,V,0,0,0,0,,0,0,0,,,0723P,,,,,HMLTN AVE. (N)@CLINT,ON STREET-K3-4,0,1111,D,T,,,,RED,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
5068957768,R13439,NY,PSD,6/5/13,7,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,1010A,,,,,3RD AVE.(N/B)@36TH S,T.-MS-4,0,1111,D,T,,,,YW,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5068957756,PAA2073,GA,PAS,6/5/13,7,4S,CHRYS,V,0,0,0,0,,0,0,0,,,0910A,,,,,ATLANTIC AVE. (W/B)@,NOSTRAND AVE.-KN-3,0,1111,D,T,,,,SIL,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
1347440495,17436LV,NY,SRF,6/5/13,46,SUBN,CADIL,P,34650,10410,10510,20131231,14,14,14,926927,14,0,0400P,,NY,F,55,W 44 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1350390197,1MLK30,MA,PAS,6/5/13,20,SDN,HONDA,P,34610,10810,10910,0,14,14,161,951691,161,0,1016P,,NY,F,351,WEST 42 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1350383170,18092JV,NY,COM,6/5/13,14,VAN,FRUEH,P,45602,34450,0,0,14,14,14,949219,14,0,0751P,,NY,F,1,PENN PLAZA,W 34 ST,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
1351726237,12496JM,NY,COM,6/5/13,14,VAN,FR,P,34650,10610,30550,0,14,14,14,920548,14,0,0405P,,NY,O,200,WEST 44 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,1999,-,0,,,,,
1351722700,288AJE,NJ,PAS,6/5/13,37,P-U,FORD,P,34630,10610,10810,0,14,14,161,952898,161,0,1158P,,NY,F,214,WEST 43RD ST,,0,408,C3,,BBBBBBB,ALL,ALL,GOLD,0,0,143-3785,0,,,,,
1351722682,CTT5923,NY,PAS,6/5/13,38,SDN,HYUND,P,34630,10610,10810,20140107,14,14,161,952898,161,0,0856P,,NY,F,214,WEST 43 ST,,0,408,I4,,YYYYYYB,0600P,1200A,BLACK,0,2012,143-3785,0,,,,,
1351715987,CLR8789,MI,PAS,6/5/13,46,SDN,INFIN,P,10810,34650,34670,0,14,14,161,952662,161,0,0839P,0820P,NY,F,703,8TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1254112455,EKV8524,NY,PAS,6/5/13,40,SUBN,ROVER,X,0,0,0,20150301,70,70,255,915708,5255,0,0625P,,K,,,,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1351726249,GCG1754,NY,PAS,6/5/13,14,SUBN,CHEVR,P,0,0,0,20141031,14,14,14,920548,14,0,1110P,,NY,F,,20FT WEST 7 AVE,44 ST,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,
1351722694,P59CFU,NJ,PAS,6/5/13,14,SDN,CHRYS,P,34630,10610,10810,0,14,14,161,952898,161,0,1045P,,NY,F,214,WEST 43RD ST,,0,408,I4,,BBBBBBB,ALL,ALL,WHITE,0,0,143-3785,0,,,,,
1351719385,GCM3040,NY,PAS,6/5/13,14,SUBN,TOYOT,P,34650,10810,10910,20131016,14,14,161,953133,161,0,0911P,0911P,NY,O,310,WEST 44TH STREET,,20130605,408,I3,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1350383168,65415MD,NY,COM,6/5/13,14,VAN,GMC,P,0,0,0,20150430,13,13,14,949219,14,0,0551P,,NY,,,S/E C/O W 36 ST,7 AVE,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1350383156,99019MC,NY,COM,6/5/13,46,VAN,DODGE,P,34470,10810,10910,0,14,14,14,949219,14,0,0442P,,NY,F,335,W 35 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1350364174,63682JM,NY,COM,6/5/13,19,DELV,MERCU,P,34630,10810,10910,0,14,14,165,953502,165,0,0840P,,NY,F,307,WEST 43RD ST,,0,408,C,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,
1347440501,54085R,VA,PAS,6/5/13,17,SDN,FORD,P,10410,17590,17610,0,14,14,14,926927,14,0,0845P,,NY,F,295,5TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1347430726,98984MC,NY,COM,6/5/13,14,VAN,DODGE,P,34650,10610,30550,0,14,14,14,941478,14,0,0813P,,,O,200,W 44 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1311766509,41424JM,NY,COM,6/5/13,46,VAN,FORD,P,10610,34570,34590,0,14,14,14,949004,14,0,0542P,0542P,NY,F,575,7TH AVE,,20130605,408,D,,BBBBBBB,ALL,ALL,WHT,0,1987,-,0,,,,,
1311766492,51138JY,NY,COM,6/5/13,46,PICK,CHEVR,P,34350,10810,10910,20140430,14,14,14,949004,14,0,0416P,0416P,NY,F,311,W 29TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1311766480,63659JM,NY,COM,6/5/13,19,VAN,INTER,P,34450,10410,10510,0,14,14,14,949004,14,0,0758P,0758P,NY,O,27,W 34 ST,,20130605,408,F1,,BBBBBBB,ALL,ALL,BRWN,0,1997,-,0,,,,,
1311766406,63492JM,NY,COM,6/5/13,20,VAN,FORD,P,34450,10410,10510,0,14,14,14,949004,14,0,0800P,0800P,NY,F,19,W 34TH ST,,20130605,408,C,,BBBBBBB,0700P,1200A,BROWN,0,0,-,0,,,,,
1335646050,T633344C,NY,SRF,6/5/13,40,SDN,LINCO,F,26290,10010,13010,20140228,17,17,2,912749,7002,0,0315P,,NY,F,3,MITCHELL PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1346064945,91661MC,NY,COM,6/5/13,45,DELV,WORK,P,10110,17410,17430,0,13,13,13,0,13,0,1115A,,NY,F,380,2ND AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BRW,0,2012,-,0,,,,,
1350213317,62637JM,NY,COM,6/5/13,20,DELV,GMC,P,44890,13310,33890,0,6,6,6,951194,6,0,0932A,,NY,F,532,LAGUARDIA PL,,0,408,F1,,YYYYYBB,0800A,0600P,BROWN,0,1986,-,0,,,,,
1350215077,ZAM51Y,NJ,PAS,6/5/13,40,SDN,AUDI,P,33990,21790,33390,0,6,6,6,939853,6,0,0750A,0750A,NY,F,318,WEST 11TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,4,,,,,
1350215089,JBN9625,PA,PAS,6/5/13,16,SDN,VOLKS,P,33910,14810,28690,0,6,6,6,939853,6,0,1000A,1000A,NY,F,254,WEST 4TH ST,,20130605,408,D1,,YYYYYYB,0800A,0600P,BL,0,0,-,0,,,,,
1350215107,619FDY,OR,PAS,6/5/13,10,SDN,BMW,P,10810,34030,21740,0,6,6,6,939853,6,0,1010A,1010A,NY,F,65,8TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,SILVR,0,0,-,0,,,,,
1355909170,ZPY4339,NC,PAS,6/5/13,14,SDN,SAAB,P,27590,16310,29890,0,7,7,7,949060,7,0,1158P,,NY,F,125,ORCHARD ST,,0,408,C,,BBBBYYY,1100P,0600A,,0,0,-,0,,,,,
4001605181,6J94B,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0707A,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,YW,,2011,,0,,BUS LANE VIOLATION,,,
4001605200,T471651C,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0710A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2003,,0,,BUS LANE VIOLATION,,,
4001605211,8K45B,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0711A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,YW,,2011,,0,,BUS LANE VIOLATION,,,
4001605235,37646JV,NY,COM,6/5/13,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0721A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,WH,,2005,,0,,BUS LANE VIOLATION,,,
4001605247,GAJ8302,NY,OMS,6/5/13,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0725A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2012,,0,,BUS LANE VIOLATION,,,
4001605259,43151MC,NY,COM,6/5/13,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0728A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,WH,,1998,,0,,BUS LANE VIOLATION,,,
4001605260,H53CMR,NJ,PAS,6/5/13,5,4 DR,M B,V,0,0,0,0,,0,0,0,,,0728A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,WT,,2002,,0,,BUS LANE VIOLATION,,,
4001605302,GEJ8015,NY,PAS,6/5/13,5,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0758A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,WH,,2013,,0,,BUS LANE VIOLATION,,,
4001605314,GEA7268,NY,PAS,6/5/13,5,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0801A,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4001605326,XE461L,NJ,PAS,6/5/13,5,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0811A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,SL,,2005,,0,,BUS LANE VIOLATION,,,
4001605338,4N45C,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0814A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,YW,,2012,,0,,BUS LANE VIOLATION,,,
4001605351,T627953C,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0826A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2008,,0,,BUS LANE VIOLATION,,,
4001605363,96623MA,NY,COM,6/5/13,5,TANK,FORD,V,0,0,0,0,,0,0,0,,,0841A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,WH,,2007,,0,,BUS LANE VIOLATION,,,
4001605417,4C80H,NY,OMT,6/5/13,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0922A,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,YW,,2010,,0,,BUS LANE VIOLATION,,,
4001605442,46501MA,NY,COM,6/5/13,5,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0944A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,WH,,2010,,0,,BUS LANE VIOLATION,,,
4001605478,GDV4028,NY,PAS,6/5/13,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0953A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BL,,2012,,0,,BUS LANE VIOLATION,,,
4001605508,XJ685F,NJ,PAS,6/5/13,5,VAN,GMC,V,0,0,0,0,,0,0,0,,,0959A,,,,,NB 1ST AVE @ E 72ND,ST,0,1111,C,T,,,,B,,2008,,0,,BUS LANE VIOLATION,,,
4001605510,RRS26M,NJ,PAS,6/5/13,5,4 DR,VOLVO,V,0,0,0,0,,0,0,0,,,1058A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BL,,2001,,0,,BUS LANE VIOLATION,,,
4001605521,ZUD46T,NJ,PAS,6/5/13,5,WAGO,TOYOT,V,0,0,0,0,,0,0,0,,,0213P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GN,,2010,,0,,BUS LANE VIOLATION,,,
4001605569,T505373C,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0227P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2007,,0,,BUS LANE VIOLATION,,,
4001605600,GGJ6667,NY,PAS,6/5/13,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0243P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,RD,,2008,,0,,BUS LANE VIOLATION,,,
4001605624,H82APN,NJ,PAS,6/5/13,5,4 DR,ROVER,V,0,0,0,0,,0,0,0,,,0310P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,BK,,2011,,0,,BUS LANE VIOLATION,,,
4001605636,4P44D,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0316P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,YW,,2009,,0,,BUS LANE VIOLATION,,,
4001605650,JCD4227,PA,PAS,6/5/13,5,SW,ME/BE,V,0,0,0,0,,0,0,0,,,0326P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,,,2008,,0,,BUS LANE VIOLATION,,,
4001605703,59RM51,NY,MOT,6/5/13,5,MCY,KAWAS,V,0,0,0,0,,0,0,0,,,0355P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BL,,2010,,0,,BUS LANE VIOLATION,,,
4001605740,GDX4413,NY,PAS,6/5/13,5,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0422P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,BL,,2013,,0,,BUS LANE VIOLATION,,,
4001605776,OYA3477,NJ,PAS,6/5/13,5,4 DR,LINCO,V,0,0,0,0,,0,0,0,,,0438P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001605820,TRISTA24,NY,SRF,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0457P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2005,,0,,BUS LANE VIOLATION,,,
4001605910,GAV3984,NY,PAS,6/5/13,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0530P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GY,,2012,,0,,BUS LANE VIOLATION,,,
4001605922,9V38A,NY,OMT,6/5/13,5,TAXI,NISSA,V,0,0,0,0,,0,0,0,,,0533P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,YW,,2010,,0,,BUS LANE VIOLATION,,,
4001605958,T632695C,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0555P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2007,,0,,BUS LANE VIOLATION,,,
4001605960,W36CRX,NJ,PAS,6/5/13,5,4 DR,KIA,V,0,0,0,0,,0,0,0,,,0607P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001605971,8A82C,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0608P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,YW,,2008,,0,,BUS LANE VIOLATION,,,
4001605983,T619928C,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0610P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GY,,2003,,0,,BUS LANE VIOLATION,,,
4001605995,WCH21G,NJ,PAS,6/5/13,5,4 DR,PORSC,V,0,0,0,0,,0,0,0,,,0616P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,BK,,2011,,0,,BUS LANE VIOLATION,,,
4001606033,GBH4031,NY,PAS,6/5/13,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0631P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001609848,5D51H,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0304P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,YW,,2011,,0,,BUS LANE VIOLATION,,,
4001609850,T614693C,NY,OMT,6/5/13,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0418P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2010,,0,,BUS LANE VIOLATION,,,
4001609873,75RZ24,NY,MOT,6/5/13,5,MCY,HARLE,V,0,0,0,0,,0,0,0,,,0452P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001609885,9D91B,NY,OMT,6/5/13,5,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,0527P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,YW,,2012,,0,,BUS LANE VIOLATION,,,
4001613542,72434MA,NY,COM,6/5/13,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0342P,,,,,NB 1ST AVE @ E 72ND,ST,0,1111,C,T,,,,WH,,2011,,0,,BUS LANE VIOLATION,,,
1293106460,164867N,NJ,PAS,6/5/13,40,VAN,FORD,F,58840,40404,40404,20130608,63,63,520,913624,4520,0,1259P,,K,F,2964,MARINE PARKWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1351135960,FBC3493,NY,PAS,6/5/13,14,SDN,HYUND,P,50830,48330,56230,20140826,73,73,73,933305,73,0,0420P,,K,O,1019,BOYLAND ST,,0,408,C,,BBBBBBB,0400P,0700P,GRAY,0,2011,-,0,,,,,
1351135971,BERP99,FL,PAS,6/5/13,14,SDN,INFIN,P,50830,48330,56230,20130831,73,73,73,933305,73,0,0426P,,K,O,1019,BOYLAND ST,,0,408,K6,,BBBBBBB,0400P,0700P,TAN,0,0,-,0,,,,,
1350215090,24RW90,NY,MOT,6/5/13,16,MOTV,VESPA,P,33910,14810,28690,20148888,6,6,6,939853,6,0,1002A,1002A,NY,F,254,WEST 4TH ST,,0,408,C,,YYYYYYB,0800A,0600P,WHITE,0,0,-,0,,,,,
1356326092,31114JZ,NY,COM,6/5/13,46,DELV,FRUEH,P,15210,13310,13000,0,6,6,6,945961,6,0,0907A,,NY,F,92,CHRISTOPHER ST,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1356328945,13376MD,NY,COM,6/5/13,78,SDN,CHEVR,P,33690,10510,21290,20141115,6,6,6,949072,6,0,0135A,,NY,F,140,WAVERLY PL,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,1994,-,0,,,,,
1355234803,FTY6448,NY,PAS,6/5/13,21,SDN,NISSA,P,35480,14330,14380,20131201,70,70,70,903331,70,0,0410A,,K,F,1600,E 15 ST,,0,408,D4,,YBYBYBB,1200A,0700A,GREY,0,2012,-,0,,,,,
4001605168,EED9557,NY,PAS,6/5/13,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0700A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,BL,,1997,,0,,BUS LANE VIOLATION,,,
1347440525,AN276R,NJ,PAS,6/5/13,46,DELV,VOLVO,P,17730,10410,25390,0,14,14,14,926922,14,0,1048P,,NY,F,9,E 37 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1347440513,11107W,IL,PAS,6/5/13,46,SUBN,PONTI,P,10410,17670,17690,0,14,14,14,926927,14,0,1115P,,NY,O,366,5TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRN,0,0,-,0,,,,,
4001605170,EYF5512,NY,PAS,6/5/13,5,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0703A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001605193,FZT8653,NY,PAS,6/5/13,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0708A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,GY,,2012,,0,,BUS LANE VIOLATION,,,
4001605223,DCL2230,NY,PAS,6/5/13,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0717A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GL,,2001,,0,,BUS LANE VIOLATION,,,
4001605272,FWH7476,NY,PAS,6/5/13,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0740A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,RD,,2011,,0,,BUS LANE VIOLATION,,,
4001605284,FTK4549,NY,PAS,6/5/13,5,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0749A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,BK,,2012,,0,,BUS LANE VIOLATION,,,
4001605296,30204JU,NY,COM,6/5/13,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0753A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,WH,,2005,,0,,BUS LANE VIOLATION,,,
4001605340,FRZ8122,NY,PAS,6/5/13,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0817A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,GY,,2006,,0,,BUS LANE VIOLATION,,,
4001605375,61490,NY,STA,6/5/13,5,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0901A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GY,,2006,,0,,BUS LANE VIOLATION,,,
4001605387,245UTOG,NY,OMT,6/5/13,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0905A,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,GY,,2007,,0,,BUS LANE VIOLATION,,,
4001605399,1V25A,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0907A,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,YW,,2010,,0,,BUS LANE VIOLATION,,,
4001605405,ALV2297,NY,PAS,6/5/13,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0919A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,GR,,1999,,0,,BUS LANE VIOLATION,,,
4001605429,290FDR,OR,PAS,6/5/13,5,4D,LEXUS,V,0,0,0,0,,0,0,0,,,0924A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,,,2011,,0,,BUS LANE VIOLATION,,,
4001605430,AGV7701,NY,PAS,6/5/13,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0943A,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BK,,2012,,0,,BUS LANE VIOLATION,,,
4001605454,DTF8375,NY,PAS,6/5/13,5,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0948A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4001605466,FXZ8640,NY,PAS,6/5/13,5,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0949A,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4001605480,CTX8726,NY,PAS,6/5/13,5,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0956A,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,GY,,2008,,0,,BUS LANE VIOLATION,,,
4001605491,27651JK,NY,COM,6/5/13,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0958A,,,,,NB 1ST AVE @ E 72ND,ST,0,1111,C,T,,,,WH,,2011,,0,,BUS LANE VIOLATION,,,
4001605533,FYW5351,NY,PAS,6/5/13,5,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,0213P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BK,,2004,,0,,BUS LANE VIOLATION,,,
4001605545,FZF4904,NY,OMS,6/5/13,5,BUS,FORD,V,0,0,0,0,,0,0,0,,,0215P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,GY,,2012,,0,,BUS LANE VIOLATION,,,
4001605557,FXZ9056,NY,PAS,6/5/13,5,2DSD,BENTL,V,0,0,0,0,,0,0,0,,,0223P,,,,,SB 2ND AVE @ E 57TH,ST,0,1111,C,T,,,,RD,,2013,,0,,BUS LANE VIOLATION,,,
4001605570,CXU1142,NY,PAS,6/5/13,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0227P,,,,,NB 1ST AVE @ E 72ND,ST,0,1111,C,T,,,,GY,,2011,,0,,BUS LANE VIOLATION,,,
4001605582,FHM7866,NY,PAS,6/5/13,5,2DSD,CADIL,V,0,0,0,0,,0,0,0,,,0229P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,GY,,2011,,0,,BUS LANE VIOLATION,,,
4001605594,ADX1586,NY,PAS,6/5/13,5,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0239P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,GY,,2004,,0,,BUS LANE VIOLATION,,,
4001605612,FPE6969,NY,PAS,6/5/13,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0308P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,GY,,2008,,0,,BUS LANE VIOLATION,,,
4001605648,FCM5541,NY,PAS,6/5/13,5,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0322P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,WH,,1998,,0,,BUS LANE VIOLATION,,,
4001605661,BCL1157,NY,PAS,6/5/13,5,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0328P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,BK,,1997,,0,,BUS LANE VIOLATION,,,
4001605673,EAE3121,NY,PAS,6/5/13,5,4DSD,DODGE,V,0,0,0,0,,0,0,0,,,0341P,,,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,RD,,2007,,0,,BUS LANE VIOLATION,,,
4001605685,1W66B,NY,OMT,6/5/13,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0342P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,YW,,2012,,0,,BUS LANE VIOLATION,,,
4001605697,32297MA,NY,COM,6/5/13,5,DELV,INTER,V,0,0,0,0,,0,0,0,,,0346P,,,,,SB 2ND AVE @ E 34TH,ST,0,1111,C,T,,,,WH,,2012,,0,,BUS LANE VIOLATION,,,
4001605715,EWD9120,NY,PAS,6/5/13,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0401P,,,,,SB 2ND AVE @ E 61ST,ST,0,1111,C,T,,,,WH,,2010,,0,,BUS LANE VIOLATION,,,
